subtopic,website,title,date,author,text,url
ΜΠΑΣΚΕΤ,naftemporiki.gr,"«Τέλος» η σεζόν στην Κροατία, απέλυσε όλο το προσωπικό η Τσιμπόνα","Τετάρτη, 01 Απριλίου 2020 17:33",naftemporiki.gr,"Πρόωρο τέλος έλαβε η σεζόν στην Κροατία, καθώς την Τετάρτη η διοργανώτρια αρχή αποφάσισε να διακόψει οριστικά το πρωτάθλημα μπάσκετ της χώρας, εξαιτίας της πανδημίας του κορωνοϊού. Πρόκειται για άλλη μία ευρωπαϊκή Λίγκα η οποία ανακοίνωσε τη διακοπή της σεζόν χωρίς την ανάδειξη πρωταθλητή ή υποβιβασμούς, ενώ οι ομάδες που συμμετείχαν στην κορυφαία κατηγορία θα έχουν το δικαίωμα να συμμετέχουν στο επόμενο πρωτάθλημα (2020/2021). Την ίδια ημέρα (1/4), η ιστορική ομάδα του Ζάγκρεμπ, Τσιμπόνα, ο σύλλογος που έχει αναδείξει τεράστιες μορφές του παγκόσμιου μπάσκετ, όπως οι Ντράζεν Πέτροβιτς και Κρέζιμιρ Τσόσιτς, ανακοίνωσε πως απολύει όλο το προσωπικό της! Ο προπονητής της ομάδας, Ιβάν Βέλιτς, πάντως, έκανε γνωστό πως θα επιστρέψει στην τεχνική ηγεσία την επόμενη σεζόν, δηλώνοντας στην αποχαιρετιστήρια ανακοίνωσή του: «Πρόκειται για ένα προσωρινό μέτρο και μετά το τέλος της πανδημίας όλοι οι εργαζόμενοι θα επιστρέψουν στην εργασία τους». Στη σχετική ανακοίνωσή του ο σύλλογος αναφέρει ότι «για οικονομικούς και οργανωτικούς λόγους έχει επηρεαστεί από τις επιπτώσεις της πανδημίας του κορωνοϊού και αποφάσισε να τερματίσει τις συμβάσεις εργασίας σε όλο το προσωπικό του».",https://www.naftemporiki.gr/story/1585619/telos-i-sezon-stin-kroatia-apeluse-olo-to-prosopiko-i-tsimpona
MOTORSPORTS,naftemporiki.gr,WRC: «Άνοιξε λογαριασμό» ο Νεβίλ στο Μόντε Κάρλο,"Κυριακή, 26 Ιανουαρίου 2020 17:25",naftemporiki.gr,"Ο Τιερί Νεβίλ με Hyundai, «άνοιξε λογαριασμό» στο νέο παγκόσμιο πρωτάθλημα ράλι (WRC). Στον αγώνα με τον οποίο άνοιξε η «αυλαία» του παγκοσμίου πρωταθλήματος ο Βέλγος οδηγός πήρε τη νίκη στο Μόντε Κάρλο, αφήνοντας στην 2 η  θέση τον Γάλλο, Σεμπαστιάν Οζιέ (Toyota) και στην 3 η  τον Βρετανό, Ελφιν Εβανς (Toyota).  ",https://www.naftemporiki.gr/story/1554230/wrc-anoikse-logariasmo-o-nebil-sto-monte-karlo
ΛΟΙΠΑ ΑΘΛΗΜΑΤΑ,naftemporiki.gr,Αναβλήθηκαν άλλα δύο μίτινγκ του Diamond League,"Πέμπτη, 23 Απριλίου 2020 17:13",naftemporiki.gr,"Η World Athletics ανέστειλε άλλους δύο αγώνες της σειράς Diamond League τον Ιούνιο, καθώς συνεχίζει να προσαρμόζει το καλαντάρι για το 2020 λόγω της πανδημίας του κορωνοϊού. Μετά την αναβολή των έξι πρώτων μίτιγνκ, η W.A. ανακοίνωσε σήμερα την αναβολή άλλων δύο, αυτών στη Γιουτζίν (ΗΠΑ) που ήταν προγραμματισμένο για τις 7 Ιουνίου και στο Παρίσι (Γαλλία) στις 13 του ίδιου μήνα. Παράλληλα, οι διοργανωτές στο Όσλο ανακοίνωσαν τα σχέδια για τη διοργάνωση ενός εναλλακτικού μίτινγκ. Ουσιαστικά πρόκειται για αγώνα επίδειξης με τίτλο «The Impossible Games», στις 11 Ιουνίου, στην αρχική ημερομηνία της φετινής συνάντησης. Σύμφωνα με την αρχική ιδέα, θα συμμετέχει ένας αριθμός αθλητών παγκόσμιας κλάσης σε ένα μοναδικό «σόου» με πλήρη σεβασμό των κανονισμών της Νορβηγίας και των κανόνων για την απόσταση μεταξύ των αθλητών. Το πρόγραμμα αναμένεται, επί του παρόντος, να συμπεριλαμβάνει μια προσπάθεια για την κατάρριψη του παγκόσμιου ρεκόρ στα χαμηλά εμπόδια από τον Νορβηγό Κάρστεν Βάρχολμ και μια αναμέτρηση στο επί κοντώ, μεταξύ του κατόχου του παγκόσμιου ρεκόρ Άρμαντ Ντουπλάντις και του Γάλλου Ρενό Λαβιλενί. Ωστόσο, οι διοργανωτές διευκρίνισαν ότι το πλήρες πρόγραμμα δεν έχει επιβεβαιωθεί και θα γίνουν αλλαγές. Ο αγώνας, διάρκειας μιας ώρας, θα προβληθεί ζωντανά από τον δημόσιο ραδιοτηλεοπτικό οργανισμό NRK της Νορβηγίας.",https://www.naftemporiki.gr/story/1592478/anablithikan-alla-duo-mitingk-tou-diamond-league
ΜΠΑΣΚΕΤ,naftemporiki.gr,Αρμάνι Μιλάνο: Δωρεά ύψους ενός εκατ. ευρώ από παίκτες και τεχνικό τιμ σε νοσοκομείο της Λομβαρδίας,"Τετάρτη, 01 Απριλίου 2020 13:36",naftemporiki.gr,"Μέρος των ετήσιων απολαβών τους θα διαθέσουν όλα τα μέλη (παίκτες και τεχνικό επιτελείο) της Αρμάνι Μιλάνο, για την υποστήριξη δομών του νοσοκομείου της Λομβαρδίας, στη μάχη κατά του κορωνοϊού. Την ανακοίνωση έκανε ο πρόεδρος της ιταλικής ομάδας, Λεό ντελ Όρκο, ο οποίος γνωστοποίησε παράλληλα ότι και ο ίδιος ο σύλλογος θα προχωρήσει σε αντίστοιχη δωρεά. Το ποσό που θα συγκεντρωθεί αναμένεται να φτάσει το ένα εκ. ευρώ και θα προστεθεί στις δωρεές της «Armani Group» σε αρκετά νοσοκομεία, καθώς και στην υπηρεσία πολιτικής προστασίας της Ιταλίας. Την ίδια ώρα ο όμιλος έχει ήδη προχωρήσει στην παραχώρηση αρκετών εργοστασιακών χώρων του, για την παραγωγή στολών νοσηλευτών. ",https://www.naftemporiki.gr/story/1585502/armani-milano-dorea-upsous-enos-ekat-euro-apo-paiktes-kai-texniko-tim-se-nosokomeio-tis-lombardias
MOTORSPORTS,naftemporiki.gr,Σοβαρό ατύχημα στο Ράλι Ντακάρ,"Πέμπτη, 16 Ιανουαρίου 2020 22:11",naftemporiki.gr,"Το ενδέκατο ετάπ του Ράλι Ντακάρ, που βρίσκεται σε εξέλιξη στη Σαουδική Αραβία, αμαυρώθηκε από το ατύχημα που συνέβη στον 48χρονο Ολλανδό πιλότο της KTM, Έντουιν Στράβερ, που νοσηλεύεται σε κρίσιμη κατάσταση στο νοσοκομείο του Ριάντ. Ο μοτοσικλετιστής έπεσε μεταξύ του δεύτερου και του τρίτου σημείου αναφοράς, έχοντας υποιστεί καρδιακή ανακοπή κι έναν σπασμένο αυχενικό σπόνδυλο.",https://www.naftemporiki.gr/story/1551344/sobaro-atuxima-sto-rali-ntakar
ΠΟΔΟΣΦΑΙΡΟ,naftemporiki.gr,Σέντρα ξανά στην Ελβετία στις 8 Ιουνίου,"Τετάρτη, 29 Απριλίου 2020 22:24",naftemporiki.gr,"Την απόφαση για την επανέναρξη του πρωταθλήματος της Super League αποφάσισε η κυβέρνηση της Ελβετίας, πιθανότατα στις 8 Ιουνίου με αγώνες κεκλεισμένων των θυρών. Η ανακοίνωση έγινε κατά τη διάρκεια συνέντευξης Τύπου από το Ελβετικό Ομοσπονδιακό Συμβούλιο την Τετάρτη (29/4) το απόγευμα. Μέσα σε αυτή έγινε γνωστό ότι η επιστροφή στη δράση θα γίνει μόνο εφόσον δεν υπάρχει επιδείνωση της επιδημίας και με την προϋπόθεση ότι η ποδοσφαιρική ομοσπονδία θα παρουσιάσει «λεπτομερές πλάνο για τις συνθήκες υγείας και προστασίας». Η τελευταία (23η) αγωνιστική της ελβετικής Super League είχε διεξαχθεί το διήμερο 22-23/2, με τις Σεν Γκάλεν και Γιουνγκ Μπόις να μοιράζονται την κορυφή έχοντας από 45 βαθμούς.",https://www.naftemporiki.gr/story/1594493/sentra-ksana-stin-elbetia-stis-8-iouniou
ΛΟΙΠΑ ΑΘΛΗΜΑΤΑ,naftemporiki.gr,"Τόκιο 2020: Δύσκολη άλλη μία αναβολή, δηλώνει ο Μόρι","Πέμπτη, 23 Απριλίου 2020 13:34",naftemporiki.gr,"Το ιαπωνικό πρακτορείο ειδήσεων Kyodo News φιλοξενεί συνέντευξη του προέδρου της Οργανωτικής Επιτροπής του Τόκιο 2020, Γιοσίρο Μόρι, ο οποίος υπογραμμίζει ότι δεν μπορεί να υπάρξει δεύτερη αναβολή στη διοργάνωση. «Σκεφτόμαστε τόσο τους αθλητές όσο και τα οργανωτικά προβλήματα. Είναι τεχνικά δύσκολο να αναβάλουμε για δύο χρόνια» , εξήγησε και διευκρίνισε ότι το ζήτημα μιας διετούς αναβολής είχε υποβληθεί αρχικά στον πρωθυπουργό της Ιαπωνίας, Σινζο Άμπε, ο οποίος  «αποφάσισε ότι ο δρόμος προς τα εμπρός ήταν μια μονοετής αναβολή» . Εσχάτως άνοιξε συζήτηση κατά πόσο θα ήταν εφικτή μια νέα αναβολή, καθώς πριν από μερικές ημέρες επιφανής Ιάπωνας ιολόγος επέκρινε τον τρόπο με τον οποίο η χώρα διαχειρίζεται την πανδημία και δήλωσε «απαισιόδοξος» για τη διοργάνωση των Αγώνων το 2021. «Δεν νομίζω ότι είναι πιθανό ότι οι Ολυμπιακοί Αγώνες να γίνουν το επόμενο έτος»  είχε δηλώσει την περασμένη Δευτέρα ο Κένταρο Ιβάτα, καθηγητής στο τμήμα μολυσματικών ασθενειών στο πανεπιστήμιο του Κόμπε. Ο Μόρι ανέφερε πως οι τελετές έναρξης και λήξης θα μπορούσαν να  «αναθεωρηθούν δραστικά»  για να μειωθεί το κόστος, ενώ θα πρέπει να περιλαμβάνουν μήνυμα που σχετίζεται με την πανδημία του κορωνοϊού.",https://www.naftemporiki.gr/story/1592389/tokio-2020-duskoli-alli-mia-anaboli-dilonei-o-mori
ΜΠΑΣΚΕΤ,naftemporiki.gr,"BCL: Αντί για Final 4, θα διεξαχθεί Final 8 τον Σεπτέμβριο","Τρίτη, 31 Μαρτίου 2020 15:11",naftemporiki.gr,"Αναβολή έως τα τέλη Σεπτεμβρίου στις υπόλοιπες δραστηριότητες του BasketballChampions Leagueαποφάσισε η FIBA, στη διάρκεια της τηλεδιάσκεψης που προχώρησε την Δευτέρα (30/03) το διοικητικό συμβούλιο της διοργάνωσης. «Οι διοργανωτές έλαβαν τη συγκεκριμένη απόφαση «για να προστατευθεί η υγεία και η ασφάλεια των παικτών, των προπονητών, των διαιτητών και των φιλάθλων,» αναφέρει η σχετική ανακοίνωση του BCL.Με απόφαση της FIBA δεν θα διεξαχθεί final 4, αλλά final 8, το οποίο θα ξεκινήσει στις 30 Σεπτεμβρίου και μετά από νοκ άουτ αγώνες, ο κάτοχος του τίτλου θα προκύψει στις 4 Οκτωβρίου.  Όπως διευκρινίστηκε ακόμη δεν έχει παρθεί απόφαση για την πόλη και το γήπεδο που θα διεξαχθεί το final 8. Πριν από την τελική φάση, θα διεξαχθούν οι αναμετρήσεις, Ντιζόν-Νίζνι Νόβγκοροντ και Τενερίφη-Οστάνδη, οι οποίες απομένουν για να ολοκληρωθεί η φάση των «16».  Την πρόκριση στους «8» του BCL έχουν ήδη εξασφαλίσει οι ΑΕΚ (Ελλάδα), Χάποελ Ιερουσαλήμ (Ισραήλ), Μπούργος (Ισπανία), Σαραγόσα (Ισπανία), Νίμπουρκ (Τσεχία) και Τουρκ Τέλεκομ (Τουρκία).",https://www.naftemporiki.gr/story/1585137/bcl-anti-gia-final-4-tha-dieksaxthei-final-8-ton-septembrio
MOTORSPORTS,naftemporiki.gr,Παραμένει στην Red Bull ο Φερστάπεν,"Τρίτη, 07 Ιανουαρίου 2020 13:31",naftemporiki.gr,"Στο δυναμικό της Red Bull θα παραμείνει τουλάχιστον έως το 2023 ο Μαξ Φερστάπεν, όπως ανακοινώθηκε σήμερα (7/01) η Red Bull. Το συμβόλαιο του Ολλανδού με την αυστριακή ομάδα ολοκληρωνόταν στο τέλος του 2020, ωστόσο, μετά την επίτευξη της νέας συμφωνίας ο 22χρονος πιλότος θα παραμείνει στο δυναμικό της μέχρι το 2023. Με την εξέλιξη αυτή μπήκε ένα οριστικό τέλος στα όποια σενάρια είχαν ακουστεί για πιθανή μετακίνηση του νεαρού στην Mercedes ή στην Ferrari μετά το πέρας της συνεργασίας του με την Red Bull. Η σεζόν που τελείωσε πρόσφατα (2019) στην Formula 1 ήταν καλύτερη στην καριέρα του Φερστάπεν. Ο οδηγός της Red Bull πέτυχε τρεις νίκες στο προηγούμενο παγκόσμιο πρωτάθλημα (έφτασε τις 8 στην καριέρα του), ξεκίνησε 2 φορές από την pole position, ενώ είχε τρεις ταχύτερους γύρους και εννέα παρουσίες στο βάθρο των νικητών. Ως εκ τούτου κατέκτησε την 3 η  θέση στη βαθμολογία των οδηγών πίσω από τους «πιλότους» της Mercedes, Λιούις Χάμιλτον και Νίκο Ρόσμπεργκ.",https://www.naftemporiki.gr/story/1548336/paramenei-stin-red-bull-o-ferstapen
ΠΟΔΟΣΦΑΙΡΟ,naftemporiki.gr,ΕΠΟ: Μείον τρεις βαθμοί στις ομάδες που δεν θα αδειοδοτούνται,"Τετάρτη, 29 Απριλίου 2020 20:29",naftemporiki.gr,"Με αφαίρεση τριών βαθμών θα τιμωρούνται οι ομάδες που δεν θα λαμβάνουν άδεια συμμετοχής στο πρωτάθλημα, σύμφωνα με την απόφαση που έλαβε η Εκτελεστική Επιτροπή της ΕΠΟ στη διάρκεια της σημερινής (29/4) της συνεδρίασης. Λίγες ώρες πριν η Super League είχε εισηγηθεί στην Ομοσπονδία να μην ισχύει στο εξής το -6 για τους συλλόγους που δεν θα λάβουν το απαραίτητο πιστοποιητικό από την αρμόδια επιτροπή της ΕΠΟ. Το αίτημα αυτό τέθηκε σε ψηφοφορία στην Εκτελεστική Επιτροπή κι εν μέρει έγινε δεκτό, καθώς με ψήφους 12-5 αποφασίστηκε η ποινή να μειωθεί κατά το ήμισυ. Οι τέσσερις μειοψηφήσαντες ήταν οι εκπρόσωποι του συνεταιρισμού στην ΕΠΟ, ήτοι οι κκ. Λυσάνδρου, Αγραφιώτης, Γκαγκάτσης, Ασλανίδης, ενώ ο πέμπτος φέρεται να ανήκει στο μέλος της ΕΠΟ, Σ. Ψαρρόπουλο. Να σημειωθεί ότι εκτός από την ποινή των -3 βαθμών, παραμένει και ο περιορισμός στις μεταγραφές.",https://www.naftemporiki.gr/story/1594457/epo-meion-treis-bathmoi-stis-omades-pou-den-tha-adeiodotountai
ΛΟΙΠΑ ΑΘΛΗΜΑΤΑ,naftemporiki.gr,Ναδάλ και Σερένα Γουίλιαμς υπέρ της πρότασης Φέντερερ,"Πέμπτη, 23 Απριλίου 2020 12:30",naftemporiki.gr,"Πρόσφορο έδαφος φαίνεται ότι βρίσκει η πρόταση που έκανε χθες ο Ρότζερ Φέντερερ, προκειμένου να ενοποιηθούν οι ομοσπονδίες τένις Ανδρών (ATP) και Γυναικών (WTA). Την ιδέα του Ελβετού άσου ασπάζονται και υποστηρίζουν άλλα δύο «ιερά τέρατα» του αθλήματος, οι Ραφαέλ Ναδάλ και Σερένα Oυίλιαμς. Ο Φέντερερ αναρωτήθηκε στα μέσα κοινωνικής δικτύωσης μήπως είναι ώρα  «να ενωθούν το ανδρικό και το γυναικείο τένις και να γίνουν μία γροθιά. Δεν αναφέρομαι στην ένωση μέσα στα γήπεδα, αλλά στη συγχώνευση των δύο διοικητικών οργάνων, που εποπτεύουν τα επαγγελματικά τουρνουά ανδρών και γυναικών. Θα είναι καλό για όλους, ειδικά σε μια τέτοια περίσταση» . Μία ημέρα νωρίτερα ο Ναδάλ τάχθηκε αλληλέγγυος στην πρόταση αυτή.  «Ρότζερ, όπως γνωρίζεις από τις συζητήσεις που έχουμε κάνει, συμφωνώ απόλυτα ότι θα ήταν υπέροχο να βγούμε από αυτήν την κρίση με το ανδρικό και το γυναικείο τένις ενωμένα σε μια διοργάνωση»  έγραψε ο Ισπανός. Λίγο αργότερα ακολούθησε η σούπερ σταρ του αθλήματος στις Γυναίκες, η μεγάλη Αμερικανίδα πρωταθλήτρια Σερένα Oυίλιαμς, δίνοντας ακόμη μεγαλύτερη υπόσταση σε ένα αίτημα που φαίνεται ότι σύντομα θα αποκτήσει σημαντική δυναμική.",https://www.naftemporiki.gr/story/1592356/nadal-kai-serena-gouiliams-uper-tis-protasis-fenterer
ΜΠΑΣΚΕΤ,naftemporiki.gr,NBA: Θετικός στον κορονοϊό ο ιδιοκτήτης των Νικς,"Κυριακή, 29 Μαρτίου 2020 10:18",naftemporiki.gr,"Ο ιδιοκτήτης της ομάδας τουNBAΝιου Γιορκ Νικς, Τζέιμς Ντόλαν, βρέθηκε θετικός στον κορονοϊό, ανακοίνωσε ο σύλλογος με ανάρτησή του στο twitter. Ο Ντόλαν βρίσκεται σε αυτο-απομόνωση, αντιμετωπίζει ελάχιστα ή και καθόλου συμπτώματα, ενώ συνεχίζει να επιβλέπει επιχειρηματικές δραστηριότητες, πρόσθεσαν οι Νικς. Ο Ντόλαν κατέχει τη Madison Square Garden Company και των περιφερειακών αθλητικών δικτύων MSG Networks και MSG Plus, ενώ εκτός των Νικς είναι επίσης ιδιοκτήτης των επαγγελματικών ομάδων Νιου Γιορκ Ρέιντζερς (χόκεϊ σε πάγο) και Νιου Γιορκ Λίμπερτι (WNBA). Το NBA, το πρωτάθλημα μπάσκετ της Βόρειας Αμερικής, έχει αναστείλει τη λειτουργία του αφού αρκετοί παίκτες ήταν θετικοί στον Covid-19, ενώ το πρωτάθλημα χόκεϋ (NHL) έχει επίσης διακόψει την αγωνιστική δραστηριότητα εξαιτίας της εξάπλωσης του κορονοϊού. Οι Κολοράντο Άβαλανς ανακοίνωσαν την Πέμπτη ότι ένας από τους παίκτες του είχε βρεθεί θετικός, ο πρώτος στο NHL. Οι Ηνωμένες Πολιτείες έχουν καταγράψει περισσότερες από 120.000 περιπτώσεις ατόμων που έχουν μολυνθεί από κορονοϊό, το υψηλότερο ποσοστό στον κόσμο, ενώ μετρούν περίπου 2.190 θανάτους. Η Νέα Υόρκη, όπου ζει ο Τζέιμς Ντόλαν, είναι το επίκεντρο της επιδημίας του Covid-19 στις Η.Π.Α. με περίπου 670 θανάτους και 52.000 περιπτώσεις, όπως επιβεβαιώθηκε χθες (28/3).",https://www.naftemporiki.gr/story/1584307/nba-thetikos-ston-koronoio-o-idioktitis-ton-niks
MOTORSPORTS,naftemporiki.gr,Αναπληρωματικός οδηγός στην Alfa Romeo ο Κούμπιτσα,"Τετάρτη, 01 Ιανουαρίου 2020 16:30",naftemporiki.gr,"Ο Ρόμπερτ Κούμπιτσα, που αποτέλεσε παρελθόν από το δυναμικό της Williams μετά την ολοκλήρωση της σεζόν στη Φόρμουλα Ένα, θα είναι ο αναπληρωματικός οδηγός της Alfa Romeo, πίσω από τους «βασικούς» Κίμι Ραϊκόνεν και Αντόνιο Τζοβινάτσι. Ο 35χρονος Πολωνός επέστρεψε την περασμένη σεζόν στη Φόρμουλα Ένα ως οδηγός αγώνων ύστερα από οκταετή απουσία, μετά το σοβαρό ατύχημα που είχε σε αγώνα ράλι το 2011, το οποίο είχε ως αποτέλεσμα να υποστεί μερικό ακρωτηριασμό στον δεξιό πήχη. Ο Κούμπιτσα, ο οποίος αποκάλυψε στο παρελθόν ότι -πριν το ατύχημά του- είχε συμφωνήσει να «τρέξει» με τη Ferrari το 2012, επέστρεψε στη Φόρμουλα Ένα το 2018, όντας αναπληρωματικός πιλότος και οδηγός εξέλιξης της Williams. Δημιούργησε αίσθηση ενόψει της σεζόν του 2019, καθώς η βρετανική ομάδα του έδωσε θέση οδηγού αγώνων πλάι στον πρωταθλητή της Φόρμουλα 2, Τζορτζ Ράσελ.",https://www.naftemporiki.gr/story/1547364/anapliromatikos-odigos-stin-alfa-romeo-o-koumpitsa
ΠΟΔΟΣΦΑΙΡΟ,naftemporiki.gr,LaLiga: Επιστροφή... στη δράση από Δευτέρα,"Τετάρτη, 29 Απριλίου 2020 20:22",naftemporiki.gr,"Επιστρέφει... στη δράση η LaLiga από την ερχόμενη Δευτέρα. Την Τετάρτη (29/04) ο πρόεδρος της διοργανώτριας αρχής, Χαβιέ Τέμπας, ενημέρωσε την Ένωση Επαγγελματιών Ποδοσφαιριστών της Ισπανίας (AFE), αλλά και τις ομάδες της πρώτης και δεύτερης κατηγορίας, για το πρωτόκολλο που θα ακολουθηθεί από όλες τις πλευρές, προκειμένου να επιστρέψουν στη... δράση από την προσεχή Δευτέρα (04/05). Ο Τέμπας συναντήθηκε για πρώτη φορά με τον Νταβίντ Αγκάνθο, πρόεδρο του σωματείου των παικτών, ο οποίος του ζήτησε να τηρήσει τις οδηγίες που έχει δώσει η κυβέρνηση για την επανεκκίνηση των αγώνων, με τον επικεφαλής της LaLiga να ξεκαθαρίζει πως η διοργανώτρια αρχή έχει αποδεχθεί πλήρως όσα έχει καταγράψει η κυβέρνηση και οι υγειονομικές αρχές στο πρωτόκολλο. Πρόκειται για τις βασικές αρχές που συμφωνήθηκαν προ ημερών από τον Τέμπας, τον πρόεδρο της ποδοσφαιρικής ομοσπονδίας Ρουμπιάλες και την επικεφαλής του Ανώτατου Αθλητικού Συμβουλίου, Ιρένε Λοθάνο, οι οποίες έχουν ήδη διαβιβαστεί στο Υπουργείο Υγείας. Από την πλευρά της η Ιρένε Λοθάνο τόνισε σήμερα πως «...ο αθλητισμός θα επιστρέψει. Θα γίνει σε σταθερά βήματα και θα σέβεται όλα τα μέτρα που επισημαίνει το Υπουργείο Υγείας. Όμως ο αθλητισμός θα επανέλθει». Στο ίδιο μήκος κύματος ήταν και οι δηλώσεις του αρχηγού της Ρεάλ Μαδρίτης, Σέρχιο Ράμος, ο οποίος δεν έκρυψε την επιθυμία του να πατήσει και πάλι στο... χορτάρι: «Ανυπομονώ να αγωνιστώ ξανά, να πατήσω ξανά στο Μπερναμπέου και να φορέσω τη φανέλα της Ρεάλ Μαδρίτης. Ας ελπίσουμε ότι θα επιστρέψουμε στο φυσιολογικό το συντομότερο δυνατό, αλλά το πιο σημαντικό πρέπει να παραμένει η υγεία όλων. Δεν πρέπει να είμαστε εγωιστές. Η προσωπική γνώμη του καθενός πρέπει να παραμεριστεί και να ακολουθήσει τις οδηγίες για την υγεία». Το Ανώτατο Αθλητικό Συμβούλιο έχει καλέσει εκ νέου αύριο όλα τα εμπλεκόμενα μέρη (LaLiga, ομοσπονδία, AFE), να επανεξετάσουν τις φάσεις επιστροφής στο ποδόσφαιρο, που θα ξεκινήσουν την προσεχή Δευτέρα (04/05) και θα ολοκληρωθούν το δεύτερο σαββατοκύριακο του Ιουνίου με τους αγώνες της 28ης ημέρας του πρωταθλήματος. Από εκείνη την ημέρα και μετά, θα διεξαχθούν επτά αγωνιστικές το σαββατοκύριακο και τρεις κατά τη διάρκεια της εβδομάδας, ώσπου να ολοκληρωθούν οι υπόλοιπες 11 ημέρες.",https://www.naftemporiki.gr/story/1594454/laliga-epistrofi-sti-drasi-apo-deutera
ΜΠΑΣΚΕΤ,naftemporiki.gr,Δέκα οι «θετικοί» στην μπασκετική Φενέρμπαχτσε,"Παρασκευή, 27 Μαρτίου 2020 23:44",naftemporiki.gr,"Η Φενερμπαχτσέ μετρούσε ήδη έξι κρούσματα κορωνοϊού συμπεριλαμβανομένου του Κώστα Σλούκα και την Παρασκευή (27/3) ανακοίνωσε πως ένας ακόμη παίκτης, ένα μέλος του τεχνικού τιμ και δύο διοικητικοί παράγοντες είναι επίσης θετικοί. Όπως αναφέρει η Φενέρ, με εξαίρεση έναν ασθενή, κανείς άλλος δεν θα νοσηλευτεί, ενώ όλοι οι υπόλοιποι συνεχίζουν να τηρούν τα απαραίτητα μέτρα. Επιπλέον, ένα ακόμη μέλος που βρισκόταν στο νοσοκομείο, ο τιμ μάνατζερ Τσενκ Ρεντά, επέστρεψε στο σπίτι του.",https://www.naftemporiki.gr/story/1584029/deka-oi-thetikoi-stin-mpasketiki-fenermpaxtse
ΛΟΙΠΑ ΑΘΛΗΜΑΤΑ,naftemporiki.gr,Ο Φέντερερ προτείνει συνένωση ανδρικού και γυναικείου τένις,"Τετάρτη, 22 Απριλίου 2020 23:42",naftemporiki.gr,"Συνένωση του ανδικού και γυναικείου τένις πρότεινε ο Ρότζερ Φέντερερ, αφού το άθλημα βιώνει δύσκολες στιγμές με την πανδημία του κορονοϊού, που βρήκε τους αθλητές του χαμηλότερου επιπέδου σε οικονομική κρίση. «Απλά αναρωτιέμαι... Είμαι ο μοναδικός που σκέφτομαι ότι τώρα ήρθε η ώρα να ενωθούν το ανδρικό και το γυναικείο τένις και να γίνουν μία γροθιά;» , προβληματίστηκε στοTwitterο θρυλικός Ελβετός άσος. «Δεν αναφέρομαι στην ένωση μέσα στο κορτ, αλλά στη συγχώνευση των δύο διοικητικών οργάνων (ATP και WTA), που εποπτεύουν τα επαγγελματικά τουρνουά ανδρών και γυναικών»  πρόσθεσε ο κάτοχος των 20 τίτλων Γκραν Σλαμ.",https://www.naftemporiki.gr/story/1592190/o-fenterer-proteinei-sunenosi-andrikou-kai-gunaikeiou-tenis
MOTORSPORTS,naftemporiki.gr,Συνεχίζει στην Ferrari ο Λεκλέρκ,"Δευτέρα, 23 Δεκεμβρίου 2019 16:29",naftemporiki.gr,"Στο δυναμικό της Ferrari έως το 2024 θα παραμείνει ο Σαρλ Λεκλέρκ, όπως ανακοίνωσε σήμερα (23/12) η ιταλική ομάδα. Το 2019 ήταν μία ονειρώδης χρονιά 22χρονο «πιλότο» από το Μονακό. Στη διάρκειά της πανηγύρισε 7 φορές την κατάκτηση της pole position, ενώ έγινε ο νεότερος νικητής στα χρονικά της ιταλικής ομάδας. Πέρασε δύο φορές πρώτος την καρό σημεία του τερματισμού στα γκραν πρι το Βελγίου και τις Ιταλίας, ενώ συνολικά ανέβηκε στο βάθρο 10 φορές, με αποτέλεσμα να τελειώσει το παγκόσμιο πρωτάθλημα στην 4 η  θέση της κατάταξης των οδηγών, 24 βαθμούς μπροστά από τον Γερμανό «ομόσταυλό» του και τέσσερις φορές παγκόσμιο πρωταθλητή, Σεμπάστιαν Φέτελ. Ο Λεκλέρκ, ο οποίος αποτελεί «προϊόν» της ακαδημίας νεαρών οδηγών των «κόκκινων», είχε κάνει ντεμπούτο στην Formula 1 με τη Sauber το 2018, από την οποία αποχώρησε το 2019 για τη Ferrari, με τον Φινλανδό παγκόσμιο πρωταθλητή του 2007, Κίμι Ραϊκόνεν, να ακολουθεί το αντίστροφο... δρομολόγιο.",https://www.naftemporiki.gr/story/1545598/sunexizei-stin-ferrari-o-leklerk
